brand,model,year,price,engine_cc,insurance_comp,insurance_tp,insurance_unk,trans_manual,trans_auto,mileage_km,owner_number,fuel_petrol,fuel_diesel,fuel_cng,fuel_lpg,fuel_electric,power_bhp,seats,mileage_kmpl,body_suv,body_sedan,body_hatchback,body_muv,body_coupe,body_convertible,body_other,city_delhi,city_mumbai,city_bangalore,city_chennai,city_hyderabad,city_other
Bmw,5 Series 525d Luxury Line,2012,1400000,1995,0,1,0,0,1,80000,2,0,1,0,0,0,218,5,17.09,0,1,0,0,0,0,0,0,1,0,0,0,0
Bmw,7 Series 730ld,2013,1450000,2993,1,0,0,0,1,20000,1,0,1,0,0,0,258,5,16.46,0,1,0,0,0,0,0,0,0,0,0,0,1
Bmw,7 Series 730ld,2013,2000000,2993,1,0,0,0,1,74275,1,0,1,0,0,0,258,5,16.46,0,1,0,0,0,0,0,0,0,0,0,0,1
Bmw,7 Series 730ld,2013,3200000,2993,1,0,0,0,1,49800,2,0,1,0,0,0,258,5,14.49,0,1,0,0,0,0,0,0,0,0,0,0,1
Bmw,X1 Sdrive20d,2013,1200000,1995,0,1,0,0,1,86000,1,0,1,0,0,0,184,5,17.05,1,0,0,0,0,0,0,0,0,0,0,0,1
Bmw,X1 Sdrive20d,2013,750000,1995,0,1,0,0,1,120000,1,0,1,0,0,0,184,5,17.05,1,0,0,0,0,0,0,0,1,0,0,0,0
Bmw,X1 Sdrive20d,2013,800000,1995,0,1,0,0,1,150000,2,0,1,0,0,0,184,5,17.05,1,0,0,0,0,0,0,0,0,0,0,0,1
Bmw,X1 Sdrive20d,2013,806000,1995,0,0,1,0,1,83200,1,0,1,0,0,0,184,5,17.05,1,0,0,0,0,0,0,0,0,0,0,0,1
Bmw,X1 Sdrive20d,2013,895000,1995,1,0,0,0,1,110000,1,0,1,0,0,0,184,5,17.05,1,0,0,0,0,0,0,0,0,0,0,1,0
Bmw,X1 Xdrive 20d Xline,2013,1475000,1995,1,0,0,0,1,33000,2,0,1,0,0,0,190,5,20.68,1,0,0,0,0,0,0,0,0,1,0,0,0
Bmw,X3 2.0d Sav,2013,1500000,1995,0,1,0,0,1,10000,4,0,1,0,0,0,218,5,16.55,1,0,0,0,0,0,0,0,0,1,0,0,0
Bmw,X3 Xdrive20d,2013,1500000,1995,0,1,0,0,1,120000,2,0,1,0,0,0,184,5,16.09,1,0,0,0,0,0,0,0,0,0,0,0,1
Bmw,X3 Xdrive20d,2013,1600000,1995,0,1,0,0,1,60000,1,0,1,0,0,0,184,5,16.09,1,0,0,0,0,0,0,0,0,0,0,0,1
Chevrolet,Beat Diesel,2013,140000,936,0,1,0,1,0,60000,2,0,1,0,0,0,57.6,5,25.44,0,0,1,0,0,0,0,0,0,0,0,0,1
Chevrolet,Beat Diesel Ls,2013,285000,936,1,0,0,1,0,67000,1,0,1,0,0,0,57.6,5,25.44,0,0,1,0,0,0,0,0,0,0,1,0,0
Chevrolet,Beat Diesel Lt,2013,155000,936,0,1,0,1,0,80000,2,0,1,0,0,0,57.6,5,25.44,0,0,1,0,0,0,0,0,0,0,0,0,1
Chevrolet,Beat Diesel Ps,2013,137000,936,0,0,1,1,0,77103,2,0,1,0,0,0,57.6,5,25.44,0,0,1,0,0,0,0,0,0,0,0,0,1
Chevrolet,Beat Ls,2013,155000,1199,0,1,0,1,0,38000,2,1,0,0,0,0,79.4,5,18.6,0,0,1,0,0,0,0,0,0,0,0,0,1
Chevrolet,Beat Ps,2013,120000,1199,0,1,0,1,0,30000,1,1,0,0,0,0,79.4,5,18.6,0,0,1,0,0,0,0,0,1,0,0,0,0
Chevrolet,Cruze Ltz,2013,350000,1998,0,1,0,1,0,150000,2,0,1,0,0,0,163.7,5,17.3,0,1,0,0,0,0,0,0,0,0,0,0,1
Chevrolet,Enjoy Petrol Ltz 7 Seater,2013,230000,1399,0,1,0,1,0,150000,3,1,0,0,0,0,98.82,7,13.7,0,0,0,1,0,0,0,0,1,0,0,0,0
Chevrolet,Enjoy Tcdi Ltz 7 Seater,2013,525000,1248,0,1,0,1,0,55000,1,0,1,0,0,0,73.8,7,18.2,0,0,0,1,0,0,0,0,0,0,0,1,0
Chevrolet,Sail 1.2 Ls,2013,315000,1199,0,1,0,1,0,54000,1,1,0,0,0,0,82.4,5,18.2,0,1,0,0,0,0,0,0,0,0,0,1,0
Chevrolet,Sail 1.2 Ls Abs,2013,200000,1199,0,1,0,1,0,120000,1,1,0,0,0,0,82.4,5,18.2,0,1,0,0,0,0,0,0,0,0,0,1,0
Chevrolet,Sail 1.2 Lt Abs,2013,325000,1199,0,1,0,1,0,50000,1,1,0,0,0,0,82.4,5,18.2,0,1,0,0,0,0,0,0,0,0,1,0,0
Chevrolet,Sail 1.3 Ls,2013,315000,1248,0,1,0,1,0,93000,1,0,1,0,0,0,74,5,22.1,0,1,0,0,0,0,0,0,0,0,0,1,0
Chevrolet,Sail Hatchback Ls Abs,2013,160000,1248,0,1,0,1,0,70000,2,0,1,0,0,0,76.9,5,22.1,0,0,1,0,0,0,0,1,0,0,0,0,0
Chevrolet,Sail Hatchback Petrol Ls Abs,2013,119000,1199,1,0,0,1,0,14078,1,1,0,0,0,0,84.8,5,18.2,0,0,1,0,0,0,0,0,0,1,0,0,0
Chevrolet,Spark 1.0 Lt,2013,150000,995,0,1,0,1,0,120000,2,1,0,0,0,0,62.1,5,16.2,0,0,1,0,0,0,0,0,0,0,0,0,1
Chevrolet,Spark 1.0 Lt,2013,190000,995,1,0,0,1,0,45000,1,1,0,0,0,0,62.1,5,16.2,0,0,1,0,0,0,0,0,0,0,0,0,1
Fiat,Grande Punto 1.2 Dynamic,2013,150000,1172,1,0,0,1,0,71534,2,1,0,0,0,0,67,5,15.7,0,0,1,0,0,0,0,0,0,0,1,0,0
Fiat,Linea 1.3 Emotion,2013,385000,1248,1,0,0,1,0,72000,1,0,1,0,0,0,92,5,20.4,0,1,0,0,0,0,0,0,0,1,0,0,0
Fiat,Punto 1.3 Dynamic,2013,295000,1248,0,1,0,1,0,74686,1,0,1,0,0,0,75,5,20.3,0,0,1,0,0,0,0,0,0,0,1,0,0
Ford,Ecosport 1.0 Ecoboost Titanium,2013,425000,999,1,0,0,1,0,59978,2,1,0,0,0,0,123.37,5,18.88,1,0,0,0,0,0,0,0,0,0,0,0,1
Ford,Ecosport 1.0 Ecoboost Titanium Optional,2013,400000,999,0,0,1,1,0,105065,2,1,0,0,0,0,123.37,5,18.88,1,0,0,0,0,0,0,0,0,0,0,0,1
Ford,Ecosport 1.0 Ecoboost Titanium Optional,2013,465000,999,1,0,0,1,0,39200,1,1,0,0,0,0,123.37,5,18.88,1,0,0,0,0,0,0,0,0,0,0,0,1
Ford,Ecosport 1.5 Dv5 Mt Titanium,2013,250000,1498,0,1,0,1,0,90000,3,0,1,0,0,0,89.84,5,22.7,1,0,0,0,0,0,0,0,0,0,0,0,1
Ford,Ecosport 1.5 Dv5 Mt Titanium,2013,300000,1498,0,1,0,1,0,84097,2,0,1,0,0,0,89.84,5,22.7,1,0,0,0,0,0,0,0,0,0,0,0,1
Ford,Ecosport 1.5 Dv5 Mt Titanium,2013,300000,1498,0,1,0,1,0,90000,1,0,1,0,0,0,89.84,5,22.7,1,0,0,0,0,0,0,0,0,0,0,0,1
Ford,Ecosport 1.5 Dv5 Mt Titanium,2013,329000,1498,1,0,0,1,0,65200,1,0,1,0,0,0,89.84,5,22.7,1,0,0,0,0,0,0,0,0,0,0,0,1
Ford,Ecosport 1.5 Dv5 Mt Titanium,2013,450000,1498,0,1,0,1,0,110000,1,0,1,0,0,0,89.84,5,22.7,1,0,0,0,0,0,0,0,0,0,0,1,0
Ford,Ecosport 1.5 Dv5 Mt Titanium,2013,550000,1498,1,0,0,1,0,127000,2,0,1,0,0,0,89.84,5,22.7,1,0,0,0,0,0,0,0,0,1,0,0,0
Ford,Ecosport 1.5 Dv5 Mt Titanium Optional,2013,345000,1498,0,1,0,1,0,150000,1,0,1,0,0,0,89.84,5,22.7,1,0,0,0,0,0,0,0,0,0,0,0,1
Ford,Ecosport 1.5 Dv5 Mt Titanium Optional,2013,665000,1498,1,0,0,1,0,78000,1,0,1,0,0,0,89.84,5,22.7,1,0,0,0,0,0,0,0,0,1,0,0,0
Ford,Ecosport 1.5 Dv5 Mt Trend,2013,250000,1498,0,1,0,1,0,100000,2,0,1,0,0,0,89.84,5,22.7,1,0,0,0,0,0,0,0,0,0,0,0,1
Ford,Ecosport 1.5 Dv5 Mt Trend,2013,251000,1498,0,0,1,1,0,92340,2,0,1,0,0,0,89.84,5,22.7,1,0,0,0,0,0,0,0,0,0,0,0,1
Ford,Ecosport 1.5 Dv5 Mt Trend,2013,350000,1498,0,1,0,1,0,120000,1,0,1,0,0,0,89.84,5,22.7,1,0,0,0,0,0,0,0,0,0,0,0,1
Ford,Ecosport 1.5 Dv5 Mt Trend,2013,411000,1498,1,0,0,1,0,86000,1,0,1,0,0,0,89.84,5,22.7,1,0,0,0,0,0,0,0,0,0,0,0,1
Ford,Ecosport 1.5 Ti Vct Mt Ambiente,2013,300000,1499,0,1,0,1,0,80000,2,1,0,0,0,0,110,5,15.8,1,0,0,0,0,0,0,0,0,0,0,0,1
Ford,Ecosport 1.5 Ti Vct Mt Trend,2013,490000,1499,0,1,0,1,0,36000,2,1,0,0,0,0,110,5,15.8,1,0,0,0,0,0,0,0,0,0,0,0,1
Ford,Fiesta Classic 1.4 Duratorq Titanium,2013,200000,1399,0,1,0,1,0,150000,1,0,1,0,0,0,67,5,19.68,0,1,0,0,0,0,0,0,0,0,0,0,1
Ford,Figo Diesel Exi,2013,170000,1399,0,1,0,1,0,80000,2,0,1,0,0,0,68.05,5,20,0,0,1,0,0,0,0,0,1,0,0,0,0
Ford,Figo Diesel Lxi,2013,225000,1399,0,1,0,1,0,50000,1,0,1,0,0,0,68.05,5,20,0,0,1,0,0,0,0,0,0,1,0,0,0
Ford,Figo Diesel Titanium,2013,170000,1399,0,1,0,1,0,120000,3,0,1,0,0,0,68.05,5,20,0,0,1,0,0,0,0,0,0,0,0,0,1
Ford,Figo Diesel Zxi,2013,240000,1399,0,1,0,1,0,70000,1,0,1,0,0,0,68.05,5,20,0,0,1,0,0,0,0,0,0,0,0,0,1
Ford,Figo Petrol Exi,2013,400000,1196,0,1,0,1,0,10000,1,1,0,0,0,0,70.02,5,15.6,0,0,1,0,0,0,0,0,0,0,0,1,0
Ford,Figo Petrol Zxi,2013,210000,1196,0,1,0,1,0,60000,1,1,0,0,0,0,70.02,5,15.6,0,0,1,0,0,0,0,0,0,0,0,0,1
Ford,Figo Petrol Zxi,2013,275000,1196,0,1,0,1,0,27787,1,1,0,0,0,0,70.02,5,15.6,0,0,1,0,0,0,0,0,0,0,0,0,1
Honda,Amaze E I-Dtech,2013,190000,1498,0,1,0,1,0,120000,1,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,Amaze E I-Dtech,2013,390000,1498,1,0,0,1,0,71000,1,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,Amaze Ex I-Dtech,2013,270000,1498,0,1,0,1,0,150000,1,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,0,1,0,0,0,0
Honda,Amaze Ex I-Dtech,2013,342000,1498,0,1,0,1,0,94470,2,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,0,1,0,0,0,0
Honda,Amaze Ex I-Vtech,2013,250000,1198,0,1,0,1,0,110000,2,1,0,0,0,0,86.7,5,18,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,Amaze S At I-Vtech,2013,499000,1198,1,0,0,0,1,52849,1,1,0,0,0,0,86.7,5,15.5,0,1,0,0,0,0,0,0,0,1,0,0,0
Honda,Amaze S Petrol,2013,330000,1199,1,0,0,1,0,84146,1,1,0,0,0,0,88.76,5,18.6,0,1,0,0,0,0,0,0,0,1,0,0,0
Honda,Amaze S I-Dtech,2013,210000,1498,0,1,0,1,0,102082,1,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,Amaze S I-Dtech,2013,225000,1498,0,1,0,1,0,65000,1,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,Amaze S I-Dtech,2013,245000,1498,0,1,0,1,0,65000,1,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,1,0,0,0,0,0
Honda,Amaze S I-Dtech,2013,280000,1498,0,1,0,1,0,80000,3,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,Amaze S I-Dtech,2013,350000,1498,0,1,0,1,0,120000,1,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,Amaze S I-Dtech,2013,377000,1498,0,0,1,1,0,85411,1,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,0,0,0,0,1,0
Honda,Amaze S I-Dtech,2013,380000,1498,1,0,0,1,0,108513,2,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,0,0,0,1,0,0
Honda,Amaze S I-Dtech,2013,400000,1498,1,0,0,1,0,78805,2,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,Amaze S I-Dtech,2013,400000,1498,0,0,1,1,0,45134,1,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,0,0,0,0,1,0
Honda,Amaze S I-Dtech,2013,410000,1498,0,1,0,1,0,74362,1,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,0,0,0,0,1,0
Honda,Amaze S I-Dtech,2013,435000,1498,0,1,0,1,0,79000,1,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,Amaze S I-Vtech,2013,278000,1198,0,1,0,1,0,73980,1,1,0,0,0,0,86.7,5,18,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,Amaze S I-Vtech,2013,294000,1198,0,1,0,1,0,80183,3,1,0,0,0,0,86.7,5,18,0,1,0,0,0,0,0,0,1,0,0,0,0
Honda,Amaze S I-Vtech,2013,306000,1198,0,1,0,1,0,94057,2,1,0,0,0,0,86.7,5,18,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,Amaze S I-Vtech,2013,326000,1198,1,0,0,1,0,51258,2,1,0,0,0,0,86.7,5,18,0,1,0,0,0,0,0,1,0,0,0,0,0
Honda,Amaze S I-Vtech,2013,340000,1198,1,0,0,1,0,52034,1,1,0,0,0,0,86.7,5,18,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,Amaze S I-Vtech,2013,364000,1198,1,0,0,1,0,18547,1,1,0,0,0,0,86.7,5,18,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,Amaze S I-Vtech,2013,390000,1198,0,1,0,1,0,85189,2,1,0,0,0,0,86.7,5,18,0,1,0,0,0,0,0,0,0,0,1,0,0
Honda,Amaze S I-Vtech,2013,415000,1198,0,1,0,1,0,74252,1,1,0,0,0,0,86.7,5,18,0,1,0,0,0,0,0,0,0,1,0,0,0
Honda,Amaze Vx At I-Vtech,2013,425000,1198,1,0,0,0,1,37000,1,1,0,0,0,0,86.7,5,15.5,0,1,0,0,0,0,0,0,1,0,0,0,0
Honda,Amaze Vx Diesel,2013,335000,1498,0,1,0,1,0,158945,1,0,1,0,0,0,98.63,5,24.7,0,1,0,0,0,0,0,0,0,0,1,0,0
Honda,Amaze Vx I-Dtec,2013,268000,1498,0,0,1,1,0,127840,2,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,Amaze Vx I-Dtec,2013,295000,1498,0,1,0,1,0,50000,1,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,Amaze Vx I-Dtec,2013,380000,1498,1,0,0,1,0,102337,1,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,0,0,0,0,1,0
Honda,Amaze Vx I-Dtec,2013,438000,1498,1,0,0,1,0,86176,1,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,0,0,1,0,0,0
Honda,Amaze Vx I-Dtec,2013,471000,1498,1,0,0,1,0,38006,1,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,0,0,1,0,0,0
Honda,Amaze Vx I-Dtec,2013,490000,1498,1,0,0,1,0,67905,1,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,0,0,0,1,0,0
Honda,Amaze Vx I-Dtec,2013,490000,1498,0,1,0,1,0,67905,1,0,1,0,0,0,98.6,5,25.8,0,1,0,0,0,0,0,0,0,0,1,0,0
Honda,Amaze Vx I-Vtech,2013,313000,1198,1,0,0,1,0,67148,1,1,0,0,0,0,86.7,5,18,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,Amaze Vx I-Vtech,2013,325000,1198,1,0,0,1,0,89000,2,1,0,0,0,0,86.7,5,18,0,1,0,0,0,0,0,1,0,0,0,0,0
Honda,Amaze Vx I-Vtech,2013,330000,1198,1,0,0,1,0,52075,1,1,0,0,0,0,86.7,5,18,0,1,0,0,0,0,0,0,1,0,0,0,0
Honda,Amaze Vx I-Vtech,2013,331000,1198,1,0,0,1,0,47778,2,1,0,0,0,0,86.7,5,18,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,Amaze Vx I-Vtech,2013,349000,1198,1,0,0,1,0,62543,1,1,0,0,0,0,86.7,5,18,0,1,0,0,0,0,0,1,0,0,0,0,0
Honda,Amaze Vx I-Vtech,2013,350000,1198,0,1,0,1,0,70000,2,1,0,0,0,0,86.7,5,18,0,1,0,0,0,0,0,0,1,0,0,0,0
Honda,Amaze Vx I-Vtech,2013,375000,1198,1,0,0,1,0,56000,1,1,0,0,0,0,86.7,5,18,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,Amaze Vx I-Vtech,2013,393000,1198,0,1,0,1,0,59067,2,1,0,0,0,0,86.7,5,18,0,1,0,0,0,0,0,0,0,1,0,0,0
Honda,Amaze Vx I-Vtech,2013,395000,1198,0,1,0,1,0,78446,1,1,0,0,0,0,86.7,5,18,0,1,0,0,0,0,0,0,1,0,0,0,0
Honda,Brio E Mt,2013,248000,1198,0,1,0,1,0,101259,1,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,0,0,0,1
Honda,Brio E Mt,2013,253000,1198,1,0,0,1,0,70775,1,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,1,0,0,0,0,0
Honda,Brio E Mt,2013,260000,1198,0,1,0,1,0,50000,1,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,0,0,0,1
Honda,Brio E Mt,2013,270000,1198,0,1,0,1,0,65200,1,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,1,0,0,0,0
Honda,Brio Ex Mt,2013,225000,1198,0,1,0,1,0,41424,2,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,0,0,0,1
Honda,Brio S Mt,2013,180000,1198,0,1,0,1,0,90000,3,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,0,0,0,1
Honda,Brio S Mt,2013,190000,1198,0,1,0,1,0,61000,1,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,0,0,0,1
Honda,Brio S Mt,2013,199000,1198,0,1,0,1,0,68943,1,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,0,0,0,1
Honda,Brio S Mt,2013,249000,1198,0,1,0,1,0,71067,2,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,1,0,0,0,0
Honda,Brio S Mt,2013,250000,1198,0,1,0,1,0,70000,4,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,0,0,0,1
Honda,Brio S Mt,2013,263000,1198,1,0,0,1,0,56545,2,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,1,0,0,0,0,0
Honda,Brio S Mt,2013,263000,1198,0,1,0,1,0,66725,2,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,0,0,0,1
Honda,Brio S Mt,2013,266000,1198,0,1,0,1,0,97114,1,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,1,0,0,0,0,0
Honda,Brio S Mt,2013,268000,1198,0,1,0,1,0,62642,1,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,0,0,0,1
Honda,Brio S Mt,2013,280000,1198,0,1,0,1,0,80000,3,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,1,0,0,0,0,0
Honda,Brio S Mt,2013,282000,1198,0,1,0,1,0,25217,2,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,1,0,0,0,0,0
Honda,Brio S Mt,2013,290000,1198,0,0,1,1,0,53510,3,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,1,0,0,0
Honda,Brio S Mt,2013,297000,1198,1,0,0,1,0,64551,1,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,0,0,0,1
Honda,Brio S Mt,2013,310000,1198,0,1,0,1,0,84489,1,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,0,1,0,0
Honda,Brio S Mt,2013,315000,1198,0,1,0,1,0,84000,1,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,0,0,0,1
Honda,Brio S Mt,2013,328000,1198,1,0,0,1,0,81100,2,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,1,0,0,0
Honda,Brio S Mt,2013,331000,1198,1,0,0,1,0,64742,2,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,1,0,0,0
Honda,Brio S Mt,2013,385000,1198,1,0,0,1,0,80000,1,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,1,0,0,0
Honda,Brio S Mt,2013,390000,1198,1,0,0,1,0,34700,1,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,1,0,0,0
Honda,Brio S Mt,2013,406000,1198,0,1,0,1,0,38197,1,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,1,0,0,0
Honda,Brio S Mt,2013,420000,1198,0,1,0,1,0,50000,3,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,0,0,0,1
Honda,Brio V Mt,2013,230000,1198,1,0,0,1,0,146342,1,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,0,0,0,1
Honda,Brio V Mt,2013,285000,1198,0,1,0,1,0,100000,2,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,0,0,0,1
Honda,Brio V Mt,2013,352000,1198,0,1,0,1,0,60993,1,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,0,0,1,0
Honda,Brio V Mt,2013,380000,1198,0,1,0,1,0,39452,1,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,0,0,1,0
Honda,Brio Vx,2013,257000,1198,0,1,0,1,0,68266,1,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,0,0,0,1
Honda,Brio Vx,2013,270000,1198,1,0,0,1,0,76000,2,1,0,0,0,0,86.8,5,19.4,0,0,1,0,0,0,0,0,0,0,0,0,1
Honda,Brio Vx At,2013,335000,1198,1,0,0,0,1,61000,2,1,0,0,0,0,86.8,5,16.5,0,0,1,0,0,0,0,0,0,0,0,0,1
Honda,Brio Vx At,2013,358000,1198,1,0,0,0,1,94297,1,1,0,0,0,0,86.8,5,16.5,0,0,1,0,0,0,0,0,0,0,0,0,1
Honda,Brio Vx At,2013,369000,1198,1,0,0,0,1,54147,2,1,0,0,0,0,86.8,5,16.5,0,0,1,0,0,0,0,0,0,0,0,0,1
Honda,Cr-V 2.4 At,2013,666000,2354,1,0,0,0,1,96000,2,1,0,0,0,0,149.9176,5,10.1,1,0,0,0,0,0,0,0,0,0,0,0,1
Honda,Cr-V 2.4 At,2013,735000,2354,0,1,0,0,1,73607,2,1,0,0,0,0,149.9176,5,10.1,1,0,0,0,0,0,0,0,1,0,0,0,0
Honda,Cr-V 2.4l 4wd At,2013,1025000,2354,0,1,0,0,1,80000,2,1,0,0,0,0,158.8,5,11.1,1,0,0,0,0,0,0,0,0,0,0,0,1
Honda,City 1.5 S At,2013,421000,1497,0,1,0,0,1,65004,1,1,0,0,0,0,116.4,5,16.8,0,1,0,0,0,0,0,0,1,0,0,0,0
Honda,City 1.5 S At,2013,445000,1497,1,0,0,0,1,64000,1,1,0,0,0,0,116.4,5,16.8,0,1,0,0,0,0,0,0,1,0,0,0,0
Honda,City 1.5 S At,2013,451000,1497,1,0,0,0,1,65000,1,1,0,0,0,0,116.4,5,16.8,0,1,0,0,0,0,0,0,1,0,0,0,0
Honda,City 1.5 S At,2013,495000,1497,1,0,0,0,1,42000,2,1,0,0,0,0,116.4,5,16.8,0,1,0,0,0,0,0,0,0,1,0,0,0
Honda,City 1.5 S At,2013,520000,1497,0,1,0,0,1,50000,2,1,0,0,0,0,116.4,5,16.8,0,1,0,0,0,0,0,0,0,1,0,0,0
Honda,City 1.5 V At,2013,440000,1497,0,1,0,0,1,83831,2,1,0,0,0,0,116.3834,5,16.8,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,City 1.5 V At Sunroof,2013,425000,1497,0,1,0,0,1,70000,1,1,0,0,0,0,116.3,5,16.8,0,1,0,0,0,0,0,0,1,0,0,0,0
Honda,City 1.5 V Mt Sunroof,2013,440000,1497,1,0,0,1,0,65000,1,1,0,0,0,0,116.3,5,16.8,0,1,0,0,0,0,0,0,1,0,0,0,0
Honda,City 1.5 V Mt Sunroof,2013,475000,1497,1,0,0,1,0,58000,2,1,0,0,0,0,116.3,5,16.8,0,1,0,0,0,0,0,1,0,0,0,0,0
Honda,City Cng,2013,450000,1497,0,1,0,1,0,80000,1,0,0,1,0,0,116.3,5,16.8,0,1,0,0,0,0,0,1,0,0,0,0,0
Honda,City E,2013,381000,1497,0,1,0,1,0,90478,2,1,0,0,0,0,116.3,5,16.8,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,City E,2013,465000,1497,1,0,0,1,0,94141,2,1,0,0,0,0,116.3,5,16.8,0,1,0,0,0,0,0,0,0,0,0,1,0
Honda,City S,2013,295000,1497,1,0,0,1,0,74000,2,1,0,0,0,0,116.4,5,16.8,0,1,0,0,0,0,0,0,1,0,0,0,0
Honda,City S,2013,325000,1497,1,0,0,1,0,40000,1,1,0,0,0,0,116.4,5,16.8,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,City S,2013,349000,1497,1,0,0,1,0,57000,1,1,0,0,0,0,116.4,5,16.8,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,City S,2013,380000,1497,0,1,0,1,0,65683,2,1,0,0,0,0,116.4,5,16.8,0,1,0,0,0,0,0,0,1,0,0,0,0
Honda,City S,2013,400000,1497,0,1,0,1,0,80000,2,1,0,0,0,0,116.4,5,16.8,0,1,0,0,0,0,0,1,0,0,0,0,0
Honda,City S,2013,412000,1497,0,1,0,1,0,60000,1,1,0,0,0,0,116.4,5,16.8,0,1,0,0,0,0,0,1,0,0,0,0,0
Honda,City S,2013,429000,1497,1,0,0,1,0,105746,3,1,0,0,0,0,116.4,5,16.8,0,1,0,0,0,0,0,0,0,0,0,1,0
Honda,City S,2013,430000,1497,1,0,0,1,0,48629,1,1,0,0,0,0,116.4,5,16.8,0,1,0,0,0,0,0,1,0,0,0,0,0
